AZN,HSBC,SHEL,TSCO,VOD
57.07121658325195,27.296306610107425,39.56928634643555,192.1384735107422,16.39824104309082
,,,,
58.42370986938477,26.05817985534668,37.78194808959961,196.28997802734372,16.43693733215332
,,,,
57.67607879638672,26.39067649841309,39.879844665527344,191.14230346679688,16.669124603271484
57.872825622558594,25.865779876708984,39.73141098022461,197.5004730224609,16.417587280273438
55.34463500976562,25.253398895263672,39.05849838256836,203.5109405517578,15.78874683380127
54.656028747558594,25.02983283996582,39.9392204284668,205.8058319091797,15.450140953063965
59.36809158325195,25.039552688598636,41.542327880859375,209.34255981445312,15.334047317504885
58.70899200439453,25.6422119140625,44.91677856445313,200.04373168945312,15.005114555358887
59.62386322021485,27.67375946044922,46.08447647094727,193.4471435546875,14.927719116210938
59.24020767211914,29.13180732727051,48.20216369628906,195.98048400878903,14.82129955291748
60.78466415405274,29.18041038513184,48.182373046875,206.84896850585938,14.97609043121338
61.36506652832031,29.22901153564453,45.44124984741211,215.7503967285156,14.463343620300293
62.06351089477539,28.49998664855957,45.28291702270508,218.611572265625,14.656832695007324
57.84331130981445,28.18893623352051,43.7094955444336,219.7143096923828,14.96641731262207
55.73812866210938,28.28614044189453,43.209999084472656,229.0528717041016,14.97609043121338
55.65943145751953,26.993337631225586,42.06999969482422,227.383056640625,14.453669548034668
,,,,
53.34766387939453,27.625158309936523,43.58000183105469,226.9847717285156,14.729999542236328
53.14108276367188,28.27642059326172,44.150001525878906,233.3076019287109,15.100000381469727
55.1085433959961,28.48054504394531,42.11000061035156,225.6803741455078,15.199999809265135
56.70218276977539,29.03460502624512,43.84000015258789,227.29345703125,15.220000267028807
57.30226135253906,29.306774139404297,43.400001525878906,237.57925415039062,14.93000030517578
56.5447883605957,31.82433891296387,47.27000045776367,227.40298461914062,15.829999923706055
57.892494201660156,34.361339569091804,50.04999923706055,221.02040100097656,16.450000762939453
58.138427734375,32.92273330688477,48.6500015258789,208.2154083251953,15.829999923706055
58.33517456054688,34.458545684814446,51.040000915527344,213.9208984375,17.770000457763672
54.81342315673828,36.06239700317383,,216.001953125,18.200000762939453
57.09567642211914,36.75254440307617,55.209999084472656,218.501220703125,18.61000061035156
58.88606643676758,35.78050994873047,53.2400016784668,213.2637176513672,18.6299991607666
,,,,
59.59435272216797,35.25561141967773,54.209999084472656,200.6699981689453,18.010000228881836
,,,,
57.47000122070313,30.35656929016113,49.38999938964844,221.92999267578125,16.399999618530273
60.29999923706055,30.24964714050293,50.93000030517578,226.5200042724609,15.6899995803833
,,,,
63.22999954223633,33.200000762939446,51.15999984741211,233.52999877929688,17.049999237060547
65.12999725341797,34.209999084472656,55.59000015258789,232.1999969482422,16.780000686645508
66.80999755859375,34.639999389648445,55.72000122070313,226.7100067138672,16.920000076293945
71.13999938964844,34.529998779296875,56.09000015258789,236.3800048828125,16.979999542236328
69.05000305175781,33.939998626708984,57.11000061035156,228.22999572753903,17.5
65.86000061035156,33.439998626708984,55.4900016784668,206.6499938964844,16.530000686645508
66.40000152587889,31.01000022888184,53.43000030517578,201.4499969482422,15.1899995803833
64.36000061035156,31.25,57.70000076293945,202.55999755859372,15.029999732971193
63.63999938964844,30.75,54.93999862670898,198.07000732421875,14.869999885559082
61.7400016784668,30.540000915527344,56.31499862670898,194.17999267578125,14.6899995803833
